comment,label
@jaidev365 @katasraaj @sagar4bjp @kishanreddybjp and you would have sell boobs for 1 rupee 🤣 🤣 🤣 .. chiller ga .. peda cid officer la enquiry cheshnatu posulu mingutunav entra .. already police and .. bike accident vishayam lo godava jargindi ani clear ga cheparu .. matam matulo una nuv matram bramalo lo unav ,NEG
ana release epudu and a out lo ,NTL
a malta de speed choose playback speed 2.0 0x lo undi anukuna ,NTL
manchu bandi shed kena ? ,NTL
hi ana big fan of a ,POS
thanks for your review guys iam waiting for your review only all the best for your team work in hollywood history te best interval bang video cheyandi bro ,NTL
"@flamboy63401053 @bhuma_akhila @ncbn neduramali kati vunte adi maro maitrivanam madiri ga oka booth bungalow la migilipotedi . cbn , a cheat katinchadu kabate adi oka hitch city , hyderabad mahanagaram ayindi . shams had , orr vetiki konasagimpu ga jarigayi ante adi visionary valane ",NEG
voraga choose be jalagala patty joke batakani nanila irukulo petty make devuda na matichedi poyenu portiga ayinabagundi hayiga .. 🥳 ,POS
ana nuvu sagam english sagam telugu lo chepaku ply maku sariga artam kavatledu ,NEG
@onlyfrpspk bale discounta ichav ra mawa 😄 🤣 .. happy ga undu 😄 🙏🏻 💦 ,POS
@directorvamshi trailer chudu gadida ,NEG
"your way of talking unleashes the depth of your knowledge , hats off bro ",POS
just now checking in google & got the notification from thy view 🤗 🤗 ,NTL
real very nice reviews bro . my self i do watch movies after watching your review . and fully satisfied bro . keep rocking yar ,POS
lead cheyaleka ami dengadu ma party still undi sigu lekunda janalu guda meda tante movies chesukuntunaru mere anali ana tamulani gudalipi tanaru ,NEG
@pdinakar asalu evadra nuvu . ne level enti ? em chusukuni anta egiri padutunav . asalu nuvu matlade matalaki ne mushti mohanki emaina link unda . ,NEG
@teju_kalyan cinema lu cheste pm kuda e rajikiyalu vadili .. hayiga undochu e edava expectations lekunda ,POS
voice is not clear due to background music ,NEG
@chaitanyag1809 at ! ! kumav bru .. naku 2 apu ga ivochu ga elevation sweets 😟 😟 .. mali next year ichesta ,POS
@not_a_viking9 @koushiktweetz aryavartam ani word honey mass elevation ichav ga bro 🔥 🔥 🔥 ,POS
cheta na kodaka .. anduke nuvu ante naku chiraku .. gandu .. because edava .. tu labe ga .. hole ga .. afoot ulfa @klrahul11 ,NEG
"proud to be fan of @pawankalyan 🙏 movies lo inta high ichav , andari cheta ini matalu ne gurinchey cheptuntey 🥰 🥰 politics lo china bada ayina ipativaraku nuvu politics lo ey china tapu cheyaledu , future lo maku kachitamga political ga koda high istav 🤙 ",NEG
@brownsheepbaba aha anduke ana chiller galaki ilanti chilara batch untaru fans ga ,NEG
mancini fun kosam ayite chuseyochu . . ,POS
"@tarak_sk11 @toplesipoddi idi ra zoo pig 🐷 gadi batuk , vadu mali ",POS
3 re review in one day . thyview . mari inta dedication a 😭 😭 . again take a bow ,POS
another love from thy view today 😍 thank you 😊 ,POS
inka @urstrulymahesh ana gurunchi tapu ga odu 😓 ana 🥺 ,POS
e pic eavaru chesaro chala bagundi 🔥 #pawankalyan @pawankalyan ,POS
@dsramu ana .. chala manchipani chestunarana .. hats off to a .. god bless a ana ,POS
thy view you are very crazy man ! ,POS
@suryarcb1 nuve ga saini elevation ichav eroju bowling chusava 😂 😂 ,POS
sigu leknda girls to titinchukunaru ga . a apudu gurtu leda girls ani 🙊 ,NEG
bro every movie rating ivu baya ,POS
@nameiskarthik01 @nameisnani edit enta cheta ga chestunaru .. 🤧 ☹ ️ ,NEG
make videos on robbery movies ply ,NTL
fake account comments base chesukuni spaces lo abuse chese dikumalina stitilo unaru pila nayalu 💦 ala cheyali anukunte fan ga oka id open chesi mabu gadu ani analem ,NEG
yevade subramanyam movie gurinchi video cheyandi ,NTL
teaser review ,NTL
poster munde petu bro 👍 👍 ,POS
@mats_kabelo ga ana seto he think he 's on top of the world ,NEG
kumar 's movie review brook meru inka ivaleru ply ,NTL
@md_ahmedjeelani chala darunam ana edi .. shirt chala bagndi ana 👌 😂 ,POS
@dsedevdas nuve hint ichav anta ga 😂 😂 ,POS
genuine analysis thank a i saw the film anybody can witness ,POS
orey gadida mundu pedavalanu gouravam ivadam nerchuko tarvata tweet check under idiot ,NEG
@thyview ana negative ga teskoku cinema reviews many bro anta kastapadi valu teste nv just of of antunav upena and color photo koda image antunav ,NEG
first like kotali ani chala days nunchi wait chestuna . love you ana ,POS
i feel like it as a one time watch dude . . ,NTL
first like and first comment bro ,NTL
@madhu better to watch track than master ,NTL
oka roju 3 videos upload chesav great bro 👍🏻 ,POS
@thyview sorry akarledu bro next time nunchi slow ga chepandi big fan of voice ,NTL
baya oka top 5 or top 10 korean thriller movies telugu lo dub ayi unavi suggest cheyi baya . ipudu comment these video nen adige daniki asalu sambandame ledu kani e video latest ga petav ani indulge adugutuna . next acc he videos lo meru nen adigina movie suggest chestaru ani anukuntunanu ,NTL
when comparing te movie crew handwork your review is 0.001 ,NEG
telugu lo chepu ra puka ,NEG
@sinnerv0ice nuvu koda support cheste inka hayiga padkunta ,POS
@chilla_bw @mrantsuo e ga se ye ka flag waitse 🤣 🤣 🤣 🤣 ,NEG
oka muka ardam kale mi review 🙃 . sorry ,NEG
a . a . a lo release avaladu ga miru yekada chusaru ? ,NTL
@ysr_jmr_tnr @somuveerraju podune publicity chesukunadu sigulekunda .. ey cheyistunadani ,NEG
a joker ganito avasarama trundle . sigu lekunda 20 crores anta niba nayalu 😂 😂 😂 😂 ,NEG
@thorraakshar emotions are temporary feelings are permanent pata vinu hayga ,POS
"nuvu ne solu review , its an average movie ",NEG
@ramaavinash unanimous undi gara tests jinks limited to icheste hayiga retirement icheyochu inka ,POS
bro power play movie review bro ,NTL
"@ntrmurali99 ana ilanti vatiki kuda update ani utapuku hype ivatam cheap ga undi ana and pro la to sweets kuda chetaga undi @smkoneru , ",NEG
best fight choreographer mana video cheyi bro ,NTL
", emoticon & love this all with some different atitude ! 💥 edustaru paka . 🙇‍♂️ 👏 perfect film of the year . bai 🔥 😎 songs ku , heroine ku addict ayipotaru evaraina ! emana chesinda acting 🤤 🙆 dream wife character adi . 🤤 direction , music , casting 💯 ❤ ️ ",POS
@thyview i am very lucky for getting reply from #thyview . me . yes 2021 is a good year . . ,POS
everyone is first till they 😂 😂 ,NTL
watch br 's review on film companion south you 'll come to know how good it is ,POS
have to appreciate both ana and baya . for imitating all artists punch lines . nailed . especially in forest fight scene . ramana . load ekuva undi . check post close audi . ana villain la repeat chest . rajendra prada dialogue ventane hurt ayadu . nailed it 👌 👌 ,POS
thanks bro video comments cheysa e video cheyamane excellent movie bro i saw morning ,POS
waiting for your review bro ♥ ️ ,NTL
today 's episode has completed 10mins before which means 50 mins andulo oka 10 mind advertisements ante 40mins arey @starmaa adi kuda enduku telecast chesavu ra cheyakapote ayipoyedi kada hayiga a time lo kuda inkoka serial start cheyochu 💦 #biggbosstelugu4 ,POS
finally hit movie on prime . ,NTL
i a awaiting for your review from the sec a posted it on twitter . but your review is like film tenet em ardam kaledu ,NEG
@singlehand_gani 😄 welcome ana mi dp chala bagundi .. ,POS
@nihal99foru @tollymasti arey o pichi pukoda bem teaser lo kanipichada .. inko teaser undi ga daniki inta enduk rale ! ? mala 5 lang kate teaser to kotaru meru mala sigu leknda matladtunaru ,NEG
@pranaypkfantic @saithoeasykadhu @sainani27 manchi chesinapudu anadam enduku doubt petu road a enduku ede pani movie lo cheste mechu kuntaru reality lo encourage cheya kuna a . kadi karin degrade chyakandi ,POS
@manojreddiee @nbk_mb_cult @santoshsuprim @ronaldo_mb_dhf sigu leknda enti bro .. direct chepu tegudi andi . such a toxic behaviour . 👎 ,NEG
ni koncham kota ga create chesaru . .1 1st half keka . second half slow ,NEG
@jenakosam @justvishall @sai_tej86 musali kuka 🤣 okatiki rendu replies lo adey must covering chestunav first nunchi .. ne batuki spamming okati .. erri pulka 🤣 🤣 .. em purpose less batuku ra nedi .. dp koda petukolev ne hero di .. lmao ,NEG
but does ’ to mean you should ’ to acknowledge that and the dude is a oscar awarde not just a nomine . script was horrible for his film i really think he did a good job for what he was given ,POS
@starmaa naku reply evandi na message meku akil am adutundau tanu 🤮 🤮 sir april and moral love story undi kada a love story cause valu enka chustarani meru next season enka apyandi maku by house vadu am vadu vest ga undi cheta cheraga nenu roju chusina naku each . ,NEG
@tejas10580939 @sherlock_667 gajuwaka lo emi jarigindo naku telusu lera mabu pukoda .nagi gadu musali mundanakoudku mundu roju eni chesadu telusu .. pila puku lo peda cheptivi kadara ade antuna mi mabu nakoudku contest chesi 3k votes techukoni politics discos cheyara pila nakodaka ,NEG
@chotadhfm manchi pani chesindi lekpoyinte yamakalu pagiley la kotevaru ! ,POS
got today 's dose of chakani sita . hayiga padukovachu inka . ❤ ,POS
@tharun_33 @frostdeeds adi nenu analra pila nayala sigu lekunda roju ikadaki vachi hadavidi chestunaru inka chaduvukovtam manesi gedelu kasukondi ! ,NEG
i seen both the hero and heroine directly in shooting . 1.18 this shot was taken in hyderabad ,NTL
pence a ranges chila udah ga kurt ; ( ,NEG
hollywood hero tom chews movies ne reviews cheyandi ,NTL
a seen it in `` theatre `` or `` telegram `` mate ! ,NEG
"ipudu ila antaru , repu rr dani tarvata oche pani india lineup click ayi manchi reach ochi form strong loki ostadu by 2024 . apudu party lo star power appeal kosam povalsindi tarak degariki e…apatiki avoid chest he ne better ",POS
@nbk_mb_cult very good manchi pani chesaru al age cafes kuda band cheyali ,POS
. bagundi hayiga ratiranta gunuku ledu edoti cheyaliro #hbdmaheshbabu ,POS
@poornapradeep4 raw agent ani vintaniki chala band .. kani family drama testademo ani tension undi ,POS
sir superb movie fut ,NEG
"hehe , thanks for the lovely words . i stay in us btw ",NTL
replies chustunada enti vd inst lo wish chesadu twitter lo kakunda ade better ana @urstrulymahesh manchi pani chesav ❤ ,POS
ni chesta mr . bean gurtukuvacharu bro ,NTL
movie hit ayindi . nice movie ,POS
@captain41230930 @virat_99_ ye right undi .. inka peku tinatanika right .. dora lu idaru amesaru ga assets .. inka right yenti .. idi yedi me chetakani cms adagaldindi .. a ila ani .. adi kadu .. legiste ts meda yedavatame .. worst sick mind sets .trs ts people life important ante ,NEG
@czar269 arey koja puka .. erri lanjodka .. heart attack vachindi ra ayanaki .. poyi party amuku dengi inka sigu lekunda meru sanka nakutuna chimpu gadi moda gudavandi 😂 ,NEG
@rohit_julayi chesinde memu kadu me nalugu pro lu . premiers munde disaster talk articles rapincharu ga sigu leknda . ,NEG
"15 min especially at te church scene , he want to know how people react after his death and the tomb scene , tears are not stopping , as thy view said we know back of our mind that it is fictional , but the way he performed and we all are watching this film after his death we can not control our emotions , i had cried for 15 min continuous may be be coz of his innocent smile that was lost 40 days back . rajput your always be remembered sir . ✊ ",POS
"@royalcharanfan1 manchi chesav , ilanti neutral musugulu chala mandi unaru ivala oka naka bait padindi . ",POS
@shashankvvs @vijaybhargav_66 @yogitweetz e linklo subs levanta kada .. drama cool lo chudadam ishtam leni andarki gave this link but subs evi ra subs evi ani tidtunaru ,POS
waiting for review ana expecting a heart from thy view □ ,NTL
neku e cinema nachchadu kada baya 😂 😂 ,NTL
please make a review on motorcycle diaries you will definitely love te test at the end available on youtube . . ,NTL
@anil kante emo bro atanu tana dagara heaters open levu ani cheparu ga ,NTL
@maheshaddict ayana batikunapudu last chesina cinema ra .. kiti gadu cheste 20lakshalu mushti ralindi .. pm - kiti gadi batuki political cartoon .. 😂 😂 musali pelani mabu gadi mother ni vadilesina lucha gadu kiti .. congress sanka naki vp aina kiti gadi batuku chepu .. 😂 ,NEG
@kingkalyan77 @alluarjun asal evar ra nuvu 😤 😒 deniki kuda reply iyav ga ipudu em pikudam ni ichav ,POS
that moment when made van took baseball bat into his hands i remembered 13b movie where he take hammer into his arms ,POS
@baludhfm7 @babayi_abbayi @janamanasenaa @tejuholicc mona sulieleunekuevaru kuta dengite baraju gadu 100crs vesukunadu ga ra mabu lanjakodka 😂 😂 😂 . ,NEG
@shashankbudem @royaltunish patalademundi hayga vinochu ! cinema ne koncham risk ,POS
just kidding bro . chill finally got a reply from a ,POS
@mounikabaviset6 @kingof_attitude @pawankalyan @msdhoni manchi pani chesav selai yedche valu yepudu yedustune untaru inko pani a undadu valaki 😂 🤣 😂 🤣 😂 🤣 ,POS
i do not think it is a disappointment to watch . but it is a disappointment for you i agree with te retro thing and bpm continuously used but overall movie was nice to watch content of the movie is little different but it was a watchable movie do not spoil it completely it 's good first time i got disappointed by your video better do it right in next video nice movie had fun ,NEG
bro who fan are you i am fan ,POS
upcoming gurinchi video chey ana 🙏 ,NTL
finally got te word really liked it from thyview ,POS
`` katnam teskunodu gadida `` laga `` talent lekuna reservations to seat job kotinavadu gadida `` ani peti unte bagundu ambedkar em chestadu papam anta political drama 🚶‍♂️ ,NEG
@murali4tarak @gururs45 use chesi manchi pani chesavu lekapote ipl motam rcb batting meda entertainment istundi anukuntaru ,POS
first cut . love you setupati sir 🐾 🖤 😘 🥰 ,POS
i saw te movie very very genuine analysis thank a thy view i will follow your reviews regularly ,POS
ninu ento chosta anav ga chopista .. ninu badyata ga marche offer ichav ga getiga vadesukunta .. 😌 😎 🤘 #hbdmaheshbabu @urstrulymahesh #sarkaruvaaripaata ,POS
to be say frankly adjust ayi adjust ayi last evaru kuda nanu digest chesukolenu veri venagalapa position vachanu .. naku nenu chetaga the the the .. 🤦🏿‍♂️ 🤦🏿‍♂️ 🤦🏿‍♂️ 🤦🏿‍♂️ ,NEG
ma ni oka apudu power star to compare chestunde that was fine . chiller ga e alu to comparison emti tu 💦 #characterlessheroinealluarjun ,NEG
"very disappointed with your review chary bro 😠 it 's a decent comedy movie definitely a all will love it , go for it guy ❤ ️ 🥰 ",NEG
"if thyview says it ’ a a decent movie , then it ’ a of . rather trust this than all the negative people on twitter ",POS
@pawankalyan me trailer chala bagundi .సుధీర్ of the . హాస్యనటుడు కాదు . కానీ the the the the the the . powerful star the the of the of the the the .. dayachesi edina avakasham ma hero ipichandi sir . ,POS
